FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
1296,United,4325,LAX,BOS,01-09-2024 02:43,01-09-2024 02:55,01-09-2024 07:43,01-09-2024 07:36,-7,,FALSE,TRUE,Airbus A320,N84822,2113
1297,Southwest,3055,LAX,MIA,01-09-2024 17:23,01-09-2024 17:28,01-09-2024 18:23,01-09-2024 18:46,23,Weather,TRUE,FALSE,Airbus A320,N91453,2523
1298,American Airlines,4566,DFW,SEA,01-09-2024 15:07,01-09-2024 15:32,01-09-2024 17:07,01-09-2024 17:14,7,Air Traffic Control,TRUE,FALSE,Airbus A320,N89751,611
1299,American Airlines,3269,JFK,SFO,01-09-2024 05:21,01-09-2024 05:45,01-09-2024 06:21,01-09-2024 06:30,9,Weather,FALSE,FALSE,Boeing 737,N85106,2935
1300,United,9268,DFW,BOS,01-09-2024 11:48,01-09-2024 11:48,01-09-2024 15:48,01-09-2024 15:53,5,Maintenance,TRUE,TRUE,Boeing 777,N30744,276
1301,Southwest,2578,DFW,SEA,01-09-2024 06:53,01-09-2024 06:58,01-09-2024 08:53,01-09-2024 09:03,10,Air Traffic Control,FALSE,TRUE,Airbus A320,N80359,1183
1302,American Airlines,9333,JFK,MIA,01-09-2024 21:39,01-09-2024 21:57,01-09-2024 23:39,02-09-2024 00:09,30,Weather,TRUE,FALSE,Boeing 777,N73356,2412
1303,Delta,5360,LAX,SFO,01-09-2024 04:14,01-09-2024 04:43,01-09-2024 08:14,01-09-2024 08:43,29,Maintenance,TRUE,FALSE,Boeing 777,N62070,966
1304,Southwest,207,ATL,MIA,01-09-2024 00:51,01-09-2024 01:00,01-09-2024 01:51,01-09-2024 02:15,24,Maintenance,FALSE,TRUE,Boeing 737,N70194,2838
1305,United,5138,JFK,SFO,01-09-2024 03:25,01-09-2024 03:44,01-09-2024 09:25,01-09-2024 09:37,12,Weather,FALSE,FALSE,Boeing 777,N50062,1678
1306,Delta,7217,JFK,SEA,01-09-2024 16:47,01-09-2024 17:11,01-09-2024 19:47,01-09-2024 20:06,19,Weather,FALSE,FALSE,Airbus A320,N44131,1821
1307,American Airlines,9007,ORD,BOS,01-09-2024 06:59,01-09-2024 07:29,01-09-2024 08:59,01-09-2024 09:28,29,Maintenance,FALSE,FALSE,Airbus A320,N63060,1397
1308,Delta,5074,LAX,SEA,01-09-2024 06:14,01-09-2024 06:16,01-09-2024 10:14,01-09-2024 10:14,0,,TRUE,FALSE,Boeing 777,N44269,627
1309,United,51,ATL,SEA,01-09-2024 12:44,01-09-2024 13:04,01-09-2024 18:44,01-09-2024 18:35,-9,,TRUE,TRUE,Boeing 777,N99303,964
1310,Delta,4919,JFK,BOS,01-09-2024 04:27,01-09-2024 04:55,01-09-2024 08:27,01-09-2024 08:54,27,Maintenance,TRUE,TRUE,Boeing 777,N16746,1604
1311,American Airlines,9057,ORD,SFO,01-09-2024 08:50,01-09-2024 09:08,01-09-2024 14:50,01-09-2024 15:16,26,Maintenance,TRUE,FALSE,Airbus A320,N56697,2998
1312,United,3372,JFK,JFK,01-09-2024 21:32,01-09-2024 21:45,01-09-2024 22:32,01-09-2024 22:22,-10,,TRUE,FALSE,Airbus A320,N79304,635
1313,United,384,LAX,MIA,01-09-2024 11:02,01-09-2024 11:25,01-09-2024 16:02,01-09-2024 16:30,28,Maintenance,TRUE,FALSE,Airbus A320,N45180,2799
1314,American Airlines,1363,ATL,JFK,01-09-2024 08:04,01-09-2024 08:14,01-09-2024 14:04,01-09-2024 14:22,18,Weather,TRUE,TRUE,Boeing 737,N61173,2196
1315,American Airlines,2598,ORD,MIA,01-09-2024 22:38,01-09-2024 23:08,02-09-2024 04:38,02-09-2024 04:48,10,Weather,FALSE,TRUE,Boeing 737,N18840,2660
1316,Southwest,6094,ORD,BOS,01-09-2024 01:06,01-09-2024 01:35,01-09-2024 06:06,01-09-2024 06:21,15,Air Traffic Control,FALSE,FALSE,Boeing 737,N42202,1177
1317,Delta,8298,ATL,MIA,01-09-2024 10:27,01-09-2024 10:38,01-09-2024 14:27,01-09-2024 14:53,26,Air Traffic Control,TRUE,FALSE,Airbus A320,N79848,1734
1318,United,3696,ATL,SEA,01-09-2024 04:19,01-09-2024 04:41,01-09-2024 10:19,01-09-2024 10:10,-9,,TRUE,FALSE,Boeing 737,N12017,2930
1319,Delta,7213,ORD,SFO,01-09-2024 16:33,01-09-2024 16:51,01-09-2024 17:33,01-09-2024 17:31,-2,,TRUE,FALSE,Boeing 777,N48510,245
1320,American Airlines,134,JFK,SEA,01-09-2024 06:13,01-09-2024 06:40,01-09-2024 09:13,01-09-2024 09:19,6,Weather,TRUE,TRUE,Boeing 777,N38219,2883
1321,Delta,8797,LAX,SEA,01-09-2024 14:56,01-09-2024 15:00,01-09-2024 15:56,01-09-2024 15:50,-6,,TRUE,TRUE,Airbus A320,N67708,1999
1322,Southwest,9447,LAX,MIA,01-09-2024 05:44,01-09-2024 05:49,01-09-2024 08:44,01-09-2024 09:12,28,Weather,TRUE,FALSE,Boeing 737,N41075,1343
1323,United,6761,ORD,SFO,01-09-2024 20:41,01-09-2024 20:58,01-09-2024 23:41,01-09-2024 23:45,4,Maintenance,TRUE,FALSE,Boeing 737,N83874,1775
1324,Southwest,2419,DFW,BOS,01-09-2024 21:42,01-09-2024 21:56,02-09-2024 03:42,02-09-2024 03:50,8,Air Traffic Control,TRUE,TRUE,Airbus A320,N11888,826
1325,Southwest,7484,ORD,JFK,01-09-2024 19:41,01-09-2024 19:43,01-09-2024 21:41,01-09-2024 21:49,8,Maintenance,TRUE,FALSE,Airbus A320,N31177,1364
1326,United,8061,DFW,BOS,01-09-2024 19:13,01-09-2024 19:25,02-09-2024 00:13,02-09-2024 00:06,-7,,TRUE,TRUE,Boeing 737,N90361,1915
1327,Delta,7508,JFK,BOS,01-09-2024 00:22,01-09-2024 00:51,01-09-2024 05:22,01-09-2024 05:31,9,Air Traffic Control,FALSE,TRUE,Boeing 737,N63939,143
1328,Southwest,9230,ATL,BOS,01-09-2024 06:38,01-09-2024 07:00,01-09-2024 09:38,01-09-2024 09:45,7,Maintenance,TRUE,FALSE,Boeing 737,N94720,1000
1329,Southwest,210,ORD,JFK,01-09-2024 22:40,01-09-2024 22:59,01-09-2024 23:40,01-09-2024 23:43,3,Air Traffic Control,FALSE,TRUE,Airbus A320,N81193,1024
1330,Southwest,5460,DFW,SFO,01-09-2024 23:48,02-09-2024 00:13,02-09-2024 04:48,02-09-2024 04:46,-2,,FALSE,TRUE,Boeing 777,N72095,1226
1331,United,460,DFW,JFK,01-09-2024 15:32,01-09-2024 15:55,01-09-2024 21:32,01-09-2024 21:48,16,Air Traffic Control,FALSE,TRUE,Boeing 737,N51848,299
1332,American Airlines,8221,LAX,BOS,01-09-2024 12:39,01-09-2024 13:08,01-09-2024 13:39,01-09-2024 13:56,17,Air Traffic Control,FALSE,FALSE,Airbus A320,N25271,2254
1333,Southwest,5652,DFW,JFK,01-09-2024 21:30,01-09-2024 21:48,02-09-2024 03:30,02-09-2024 03:29,-1,,FALSE,TRUE,Airbus A320,N46689,192
1334,Southwest,6211,LAX,MIA,01-09-2024 07:15,01-09-2024 07:44,01-09-2024 13:15,01-09-2024 13:12,-3,,TRUE,FALSE,Airbus A320,N60090,1481
1335,Delta,9398,LAX,SFO,01-09-2024 11:26,01-09-2024 11:37,01-09-2024 16:26,01-09-2024 16:27,1,Air Traffic Control,FALSE,FALSE,Boeing 777,N66639,985
1336,Delta,8763,DFW,JFK,01-09-2024 12:30,01-09-2024 12:53,01-09-2024 18:30,01-09-2024 18:34,4,Maintenance,TRUE,FALSE,Boeing 777,N61462,2307
1337,Delta,6779,JFK,SEA,01-09-2024 09:33,01-09-2024 09:42,01-09-2024 14:33,01-09-2024 14:36,3,Weather,TRUE,FALSE,Boeing 777,N13287,1821
1338,United,9085,DFW,SEA,01-09-2024 04:43,01-09-2024 05:12,01-09-2024 08:43,01-09-2024 08:34,-9,,FALSE,TRUE,Boeing 777,N48901,1655
1339,Southwest,3739,LAX,JFK,01-09-2024 16:08,01-09-2024 16:32,01-09-2024 20:08,01-09-2024 20:13,5,Air Traffic Control,FALSE,TRUE,Airbus A320,N16535,2658
1340,American Airlines,3099,ORD,MIA,01-09-2024 14:43,01-09-2024 15:11,01-09-2024 18:43,01-09-2024 19:13,30,Maintenance,FALSE,TRUE,Airbus A320,N26246,1623
1341,Southwest,8009,ORD,SEA,01-09-2024 05:56,01-09-2024 05:59,01-09-2024 11:56,01-09-2024 11:53,-3,,FALSE,TRUE,Boeing 737,N92188,1522
1342,Southwest,4797,DFW,SEA,01-09-2024 05:20,01-09-2024 05:28,01-09-2024 11:20,01-09-2024 11:11,-9,,FALSE,FALSE,Boeing 737,N20413,2841
1343,American Airlines,3596,LAX,SEA,01-09-2024 13:14,01-09-2024 13:43,01-09-2024 19:14,01-09-2024 19:26,12,Weather,FALSE,TRUE,Boeing 737,N92786,2573
1344,Southwest,2922,DFW,SFO,01-09-2024 00:51,01-09-2024 01:19,01-09-2024 05:51,01-09-2024 05:58,7,Weather,TRUE,FALSE,Airbus A320,N31797,2873
1345,Southwest,9119,JFK,BOS,01-09-2024 20:15,01-09-2024 20:42,01-09-2024 22:15,01-09-2024 22:44,29,Maintenance,FALSE,TRUE,Boeing 737,N21544,2578
1346,Delta,9283,JFK,MIA,01-09-2024 06:36,01-09-2024 06:45,01-09-2024 10:36,01-09-2024 10:48,12,Air Traffic Control,FALSE,FALSE,Airbus A320,N37599,2651
1347,American Airlines,300,DFW,SFO,01-09-2024 15:59,01-09-2024 15:59,01-09-2024 16:59,01-09-2024 16:51,-8,,TRUE,FALSE,Boeing 777,N86785,1834
1348,Delta,8690,ATL,SEA,01-09-2024 08:47,01-09-2024 09:06,01-09-2024 09:47,01-09-2024 09:48,1,Air Traffic Control,TRUE,FALSE,Airbus A320,N33898,1518
1349,American Airlines,7560,LAX,SEA,01-09-2024 12:11,01-09-2024 12:38,01-09-2024 17:11,01-09-2024 17:31,20,Maintenance,TRUE,FALSE,Boeing 777,N12762,298
1350,United,2536,ATL,MIA,01-09-2024 21:49,01-09-2024 22:07,02-09-2024 00:49,02-09-2024 00:53,4,Maintenance,FALSE,FALSE,Boeing 777,N21533,1260
1351,Delta,3036,ORD,JFK,01-09-2024 23:59,02-09-2024 00:12,02-09-2024 01:59,02-09-2024 02:04,5,Weather,TRUE,FALSE,Airbus A320,N36139,1114
1352,American Airlines,7306,ORD,SEA,01-09-2024 00:19,01-09-2024 00:33,01-09-2024 04:19,01-09-2024 04:16,-3,,TRUE,TRUE,Boeing 737,N81440,158
1353,Southwest,5113,DFW,JFK,01-09-2024 02:48,01-09-2024 03:13,01-09-2024 04:48,01-09-2024 05:16,28,Weather,FALSE,TRUE,Boeing 737,N58020,690
1354,American Airlines,9433,ATL,JFK,01-09-2024 19:21,01-09-2024 19:27,01-09-2024 23:21,01-09-2024 23:32,11,Maintenance,TRUE,TRUE,Airbus A320,N22924,621
1355,United,3792,DFW,MIA,01-09-2024 21:22,01-09-2024 21:38,01-09-2024 22:22,01-09-2024 22:40,18,Air Traffic Control,FALSE,FALSE,Airbus A320,N10633,2042
1356,Delta,7589,ORD,MIA,01-09-2024 18:35,01-09-2024 18:43,02-09-2024 00:35,02-09-2024 00:34,-1,,TRUE,FALSE,Boeing 737,N76689,1706
1357,United,6679,ATL,SFO,01-09-2024 03:22,01-09-2024 03:43,01-09-2024 07:22,01-09-2024 07:26,4,Weather,FALSE,TRUE,Boeing 777,N81224,2658
1358,Delta,7624,DFW,JFK,01-09-2024 02:47,01-09-2024 02:51,01-09-2024 06:47,01-09-2024 06:58,11,Weather,FALSE,TRUE,Boeing 737,N91205,2502
1359,Delta,7138,JFK,MIA,01-09-2024 15:12,01-09-2024 15:30,01-09-2024 20:12,01-09-2024 20:02,-10,,FALSE,TRUE,Airbus A320,N88677,1204
1360,Southwest,7788,LAX,SFO,01-09-2024 21:14,01-09-2024 21:24,02-09-2024 03:14,02-09-2024 03:12,-2,,TRUE,FALSE,Boeing 777,N92503,1846
1361,Delta,4294,ATL,SEA,01-09-2024 15:51,01-09-2024 16:06,01-09-2024 16:51,01-09-2024 16:46,-5,,FALSE,FALSE,Boeing 777,N70228,2963
1362,American Airlines,3183,DFW,MIA,01-09-2024 19:27,01-09-2024 19:37,01-09-2024 21:27,01-09-2024 21:50,23,Maintenance,TRUE,FALSE,Boeing 737,N44027,2846
1363,American Airlines,3842,ORD,SEA,01-09-2024 16:38,01-09-2024 17:08,01-09-2024 18:38,01-09-2024 19:04,26,Air Traffic Control,FALSE,TRUE,Boeing 777,N28304,1721
1364,Southwest,3959,DFW,SEA,01-09-2024 01:54,01-09-2024 02:04,01-09-2024 03:54,01-09-2024 04:16,22,Maintenance,TRUE,FALSE,Boeing 737,N66437,2783
1365,United,6183,JFK,SEA,01-09-2024 22:37,01-09-2024 23:03,02-09-2024 01:37,02-09-2024 02:05,28,Weather,FALSE,FALSE,Airbus A320,N64175,1231
1366,American Airlines,7325,LAX,SFO,01-09-2024 04:01,01-09-2024 04:31,01-09-2024 09:01,01-09-2024 09:26,25,Maintenance,TRUE,TRUE,Boeing 737,N64304,2780
1367,American Airlines,54,ORD,MIA,01-09-2024 04:40,01-09-2024 04:56,01-09-2024 05:40,01-09-2024 05:41,1,Weather,FALSE,TRUE,Boeing 737,N64511,608
1368,Southwest,1682,JFK,MIA,01-09-2024 07:55,01-09-2024 08:15,01-09-2024 10:55,01-09-2024 11:23,28,Weather,TRUE,TRUE,Airbus A320,N43015,862
1369,American Airlines,3712,LAX,SEA,01-09-2024 10:16,01-09-2024 10:40,01-09-2024 11:16,01-09-2024 11:43,27,Weather,TRUE,TRUE,Boeing 777,N43498,2945
1370,Southwest,9370,DFW,BOS,01-09-2024 15:30,01-09-2024 15:42,01-09-2024 17:30,01-09-2024 17:40,10,Maintenance,TRUE,FALSE,Boeing 737,N41193,1489
1371,Delta,2237,ORD,SFO,01-09-2024 08:42,01-09-2024 09:11,01-09-2024 11:42,01-09-2024 11:54,12,Maintenance,TRUE,TRUE,Boeing 737,N32187,2102
1372,American Airlines,284,DFW,MIA,01-09-2024 23:18,01-09-2024 23:29,02-09-2024 04:18,02-09-2024 04:35,17,Maintenance,FALSE,FALSE,Airbus A320,N45590,183
1373,Delta,8000,ORD,SFO,01-09-2024 12:53,01-09-2024 13:14,01-09-2024 14:53,01-09-2024 14:45,-8,,FALSE,FALSE,Airbus A320,N33046,892
1374,Delta,395,DFW,SFO,01-09-2024 03:26,01-09-2024 03:56,01-09-2024 07:26,01-09-2024 07:24,-2,,TRUE,FALSE,Boeing 737,N19424,1657
1375,American Airlines,4923,ORD,MIA,01-09-2024 21:41,01-09-2024 22:04,01-09-2024 22:41,01-09-2024 22:48,7,Air Traffic Control,FALSE,TRUE,Airbus A320,N98472,729
1376,United,114,ATL,JFK,01-09-2024 14:59,01-09-2024 15:16,01-09-2024 19:59,01-09-2024 19:58,-1,,FALSE,FALSE,Boeing 737,N25858,2515
1377,Southwest,2722,DFW,BOS,01-09-2024 20:13,01-09-2024 20:30,01-09-2024 21:13,01-09-2024 21:18,5,Air Traffic Control,FALSE,FALSE,Boeing 737,N94573,1477
1378,United,3547,ORD,SEA,01-09-2024 23:28,01-09-2024 23:43,02-09-2024 02:28,02-09-2024 02:35,7,Weather,TRUE,FALSE,Boeing 737,N94835,733
1379,Delta,8622,ATL,BOS,01-09-2024 10:17,01-09-2024 10:38,01-09-2024 15:17,01-09-2024 15:17,0,,FALSE,TRUE,Airbus A320,N13627,2063
1380,American Airlines,6136,ATL,MIA,01-09-2024 06:07,01-09-2024 06:32,01-09-2024 08:07,01-09-2024 08:29,22,Air Traffic Control,TRUE,FALSE,Airbus A320,N58981,1103
1381,United,5760,JFK,SFO,01-09-2024 13:44,01-09-2024 14:07,01-09-2024 16:44,01-09-2024 16:37,-7,,TRUE,FALSE,Airbus A320,N91334,329
1382,American Airlines,9779,JFK,BOS,01-09-2024 08:39,01-09-2024 08:56,01-09-2024 11:39,01-09-2024 12:02,23,Maintenance,TRUE,FALSE,Airbus A320,N63161,2318
1383,American Airlines,6683,LAX,MIA,01-09-2024 19:00,01-09-2024 19:12,02-09-2024 01:00,02-09-2024 01:00,0,,FALSE,FALSE,Airbus A320,N26999,2874
1384,United,7581,DFW,JFK,01-09-2024 12:10,01-09-2024 12:37,01-09-2024 16:10,01-09-2024 16:04,-6,,FALSE,TRUE,Boeing 737,N41224,166
1385,Delta,8252,LAX,SFO,01-09-2024 08:38,01-09-2024 09:02,01-09-2024 14:38,01-09-2024 14:33,-5,,TRUE,FALSE,Airbus A320,N48845,2909
1386,Southwest,4240,ORD,MIA,01-09-2024 00:44,01-09-2024 00:46,01-09-2024 03:44,01-09-2024 04:14,30,Weather,FALSE,FALSE,Boeing 777,N32722,1754
1387,American Airlines,1423,ORD,MIA,01-09-2024 17:26,01-09-2024 17:42,01-09-2024 21:26,01-09-2024 21:34,8,Maintenance,TRUE,TRUE,Boeing 737,N19981,928
1388,American Airlines,8549,DFW,BOS,01-09-2024 17:40,01-09-2024 18:03,01-09-2024 20:40,01-09-2024 20:55,15,Weather,FALSE,FALSE,Airbus A320,N37637,944
1389,Delta,4256,ATL,SEA,01-09-2024 08:24,01-09-2024 08:37,01-09-2024 09:24,01-09-2024 09:54,30,Maintenance,FALSE,TRUE,Boeing 777,N43747,1412
1390,Delta,3263,DFW,MIA,01-09-2024 22:11,01-09-2024 22:34,02-09-2024 01:11,02-09-2024 01:24,13,Maintenance,FALSE,FALSE,Airbus A320,N65534,1236
1391,United,7169,LAX,SFO,01-09-2024 14:31,01-09-2024 14:36,01-09-2024 15:31,01-09-2024 15:41,10,Air Traffic Control,FALSE,FALSE,Boeing 737,N50217,2989
1392,Delta,931,ATL,MIA,01-09-2024 05:04,01-09-2024 05:27,01-09-2024 08:04,01-09-2024 08:12,8,Air Traffic Control,TRUE,FALSE,Boeing 737,N85529,1565
1393,United,8052,ORD,SEA,01-09-2024 05:35,01-09-2024 06:02,01-09-2024 09:35,01-09-2024 09:43,8,Air Traffic Control,TRUE,TRUE,Boeing 737,N26339,894
1394,Southwest,2716,LAX,BOS,01-09-2024 01:02,01-09-2024 01:05,01-09-2024 02:02,01-09-2024 02:19,17,Weather,FALSE,TRUE,Boeing 777,N61675,2707
1395,American Airlines,8703,DFW,SFO,01-09-2024 08:00,01-09-2024 08:08,01-09-2024 12:00,01-09-2024 12:04,4,Air Traffic Control,TRUE,TRUE,Boeing 737,N79687,2295
1396,Delta,2333,ORD,BOS,01-09-2024 20:05,01-09-2024 20:25,02-09-2024 00:05,02-09-2024 00:18,13,Air Traffic Control,FALSE,FALSE,Airbus A320,N13196,2956
1397,United,6665,ORD,JFK,01-09-2024 07:36,01-09-2024 07:42,01-09-2024 12:36,01-09-2024 12:52,16,Weather,TRUE,TRUE,Airbus A320,N84851,1279
1398,American Airlines,3395,DFW,JFK,01-09-2024 18:28,01-09-2024 18:54,01-09-2024 20:28,01-09-2024 20:20,-8,,FALSE,FALSE,Boeing 777,N47960,932
1399,American Airlines,7446,JFK,SFO,01-09-2024 22:08,01-09-2024 22:33,02-09-2024 02:08,02-09-2024 02:32,24,Weather,FALSE,FALSE,Boeing 737,N39668,1061
1400,American Airlines,3283,ATL,SEA,01-09-2024 22:53,01-09-2024 23:06,02-09-2024 00:53,02-09-2024 00:50,-3,,FALSE,TRUE,Boeing 777,N49089,532
1401,American Airlines,8569,ORD,JFK,01-09-2024 14:49,01-09-2024 14:53,01-09-2024 18:49,01-09-2024 18:43,-6,,TRUE,FALSE,Boeing 777,N15830,1386
1402,American Airlines,8086,ATL,JFK,01-09-2024 01:48,01-09-2024 01:57,01-09-2024 07:48,01-09-2024 08:04,16,Weather,TRUE,TRUE,Airbus A320,N42129,2367
1403,Southwest,3255,JFK,MIA,01-09-2024 09:37,01-09-2024 10:02,01-09-2024 14:37,01-09-2024 15:01,24,Air Traffic Control,FALSE,TRUE,Boeing 737,N79545,200
1404,Delta,1083,LAX,SFO,01-09-2024 17:10,01-09-2024 17:16,01-09-2024 20:10,01-09-2024 20:20,10,Maintenance,TRUE,TRUE,Airbus A320,N17699,1134
1405,United,3476,JFK,MIA,01-09-2024 05:20,01-09-2024 05:43,01-09-2024 11:20,01-09-2024 11:21,1,Maintenance,FALSE,TRUE,Airbus A320,N82791,2125
1406,United,2367,DFW,MIA,01-09-2024 03:35,01-09-2024 04:00,01-09-2024 05:35,01-09-2024 05:44,9,Weather,TRUE,FALSE,Boeing 737,N41163,789
1407,American Airlines,5517,JFK,MIA,01-09-2024 04:59,01-09-2024 05:19,01-09-2024 09:59,01-09-2024 10:07,8,Air Traffic Control,FALSE,FALSE,Airbus A320,N26202,1710
1408,United,4563,JFK,BOS,01-09-2024 10:05,01-09-2024 10:17,01-09-2024 11:05,01-09-2024 11:26,21,Air Traffic Control,FALSE,TRUE,Boeing 737,N48776,2368
1409,Southwest,1975,ORD,SFO,01-09-2024 18:40,01-09-2024 19:07,01-09-2024 19:40,01-09-2024 19:48,8,Air Traffic Control,FALSE,FALSE,Airbus A320,N43922,776
1410,Delta,9436,ATL,JFK,01-09-2024 21:45,01-09-2024 21:45,02-09-2024 02:45,02-09-2024 03:01,16,Maintenance,TRUE,TRUE,Airbus A320,N41919,1179
1411,American Airlines,3641,ATL,SEA,01-09-2024 02:13,01-09-2024 02:31,01-09-2024 04:13,01-09-2024 04:16,3,Air Traffic Control,TRUE,FALSE,Boeing 737,N29363,2976
1412,United,6149,DFW,BOS,01-09-2024 15:42,01-09-2024 16:06,01-09-2024 20:42,01-09-2024 20:32,-10,,FALSE,TRUE,Boeing 777,N54207,2516
1413,United,3738,DFW,SFO,01-09-2024 04:01,01-09-2024 04:02,01-09-2024 10:01,01-09-2024 10:14,13,Maintenance,FALSE,TRUE,Airbus A320,N80652,2303
1414,United,5181,ATL,SFO,01-09-2024 12:56,01-09-2024 13:05,01-09-2024 13:56,01-09-2024 14:06,10,Weather,TRUE,TRUE,Boeing 737,N50243,1241
1415,American Airlines,4809,ORD,SEA,01-09-2024 23:40,02-09-2024 00:00,02-09-2024 02:40,02-09-2024 02:53,13,Weather,FALSE,FALSE,Airbus A320,N68770,394
1416,Delta,5136,LAX,SEA,01-09-2024 10:47,01-09-2024 11:10,01-09-2024 12:47,01-09-2024 13:12,25,Air Traffic Control,FALSE,TRUE,Boeing 777,N16595,1603
1417,American Airlines,455,DFW,SEA,01-09-2024 18:06,01-09-2024 18:27,01-09-2024 20:06,01-09-2024 20:11,5,Weather,TRUE,TRUE,Airbus A320,N57341,1885
1418,United,1821,JFK,BOS,01-09-2024 15:19,01-09-2024 15:48,01-09-2024 18:19,01-09-2024 18:26,7,Weather,TRUE,TRUE,Boeing 777,N83241,2971
1419,Southwest,3200,ATL,MIA,01-09-2024 02:10,01-09-2024 02:12,01-09-2024 04:10,01-09-2024 04:25,15,Air Traffic Control,TRUE,TRUE,Airbus A320,N87974,1933
1420,United,5762,LAX,MIA,01-09-2024 02:46,01-09-2024 02:54,01-09-2024 07:46,01-09-2024 07:51,5,Weather,TRUE,TRUE,Airbus A320,N74982,1930
1421,Southwest,5844,DFW,SFO,01-09-2024 12:48,01-09-2024 12:51,01-09-2024 14:48,01-09-2024 14:40,-8,,FALSE,FALSE,Boeing 777,N49917,2081
1422,American Airlines,507,ATL,SEA,01-09-2024 12:11,01-09-2024 12:26,01-09-2024 17:11,01-09-2024 17:37,26,Weather,FALSE,FALSE,Boeing 777,N93612,495
1423,United,2652,DFW,SFO,01-09-2024 19:18,01-09-2024 19:45,01-09-2024 21:18,01-09-2024 21:10,-8,,TRUE,TRUE,Boeing 737,N15880,848
1424,Delta,7643,LAX,SEA,01-09-2024 04:33,01-09-2024 04:33,01-09-2024 08:33,01-09-2024 08:26,-7,,FALSE,TRUE,Boeing 777,N61335,900
1425,Southwest,9764,DFW,SEA,01-09-2024 17:03,01-09-2024 17:10,01-09-2024 18:03,01-09-2024 18:06,3,Weather,FALSE,TRUE,Boeing 777,N18478,1394
1426,United,649,DFW,JFK,01-09-2024 18:10,01-09-2024 18:28,02-09-2024 00:10,02-09-2024 00:26,16,Maintenance,FALSE,TRUE,Airbus A320,N85026,1900
1427,United,9856,DFW,SEA,01-09-2024 03:55,01-09-2024 04:00,01-09-2024 04:55,01-09-2024 04:49,-6,,TRUE,FALSE,Airbus A320,N99138,534
1428,Southwest,8516,ORD,BOS,01-09-2024 18:25,01-09-2024 18:29,01-09-2024 19:25,01-09-2024 19:21,-4,,FALSE,TRUE,Boeing 737,N67818,2257
1429,United,3036,DFW,MIA,01-09-2024 10:41,01-09-2024 11:04,01-09-2024 12:41,01-09-2024 12:31,-10,,TRUE,TRUE,Airbus A320,N17550,1377
1430,American Airlines,9774,ATL,JFK,01-09-2024 10:11,01-09-2024 10:38,01-09-2024 13:11,01-09-2024 13:36,25,Weather,TRUE,FALSE,Boeing 737,N43397,2541
1431,American Airlines,4355,LAX,SFO,01-09-2024 22:40,01-09-2024 22:45,02-09-2024 03:40,02-09-2024 03:46,6,Weather,TRUE,TRUE,Boeing 737,N51845,2173
1432,American Airlines,3166,DFW,MIA,01-09-2024 13:48,01-09-2024 14:11,01-09-2024 16:48,01-09-2024 17:13,25,Air Traffic Control,TRUE,FALSE,Boeing 777,N38769,935
1433,Delta,3060,LAX,SEA,01-09-2024 01:52,01-09-2024 02:00,01-09-2024 05:52,01-09-2024 06:00,8,Air Traffic Control,TRUE,TRUE,Boeing 777,N72902,1403
1434,Southwest,9753,ORD,SEA,01-09-2024 18:37,01-09-2024 19:01,01-09-2024 20:37,01-09-2024 21:01,24,Air Traffic Control,FALSE,TRUE,Boeing 777,N88313,1732
1435,American Airlines,3593,ATL,BOS,01-09-2024 01:44,01-09-2024 02:12,01-09-2024 06:44,01-09-2024 07:10,26,Weather,TRUE,TRUE,Boeing 777,N79715,1748
1436,American Airlines,8625,ATL,SFO,01-09-2024 15:03,01-09-2024 15:25,01-09-2024 19:03,01-09-2024 19:00,-3,,FALSE,TRUE,Airbus A320,N16109,1047
1437,United,865,LAX,SFO,01-09-2024 22:00,01-09-2024 22:05,02-09-2024 03:00,02-09-2024 03:03,3,Weather,FALSE,TRUE,Boeing 737,N42282,841
1438,Southwest,5066,ATL,SFO,01-09-2024 14:31,01-09-2024 14:43,01-09-2024 20:31,01-09-2024 20:44,13,Air Traffic Control,TRUE,TRUE,Airbus A320,N50332,670
1439,American Airlines,37,JFK,SEA,01-09-2024 11:59,01-09-2024 12:09,01-09-2024 12:59,01-09-2024 13:23,24,Air Traffic Control,TRUE,TRUE,Boeing 737,N34211,2528
1440,Delta,7691,DFW,SFO,01-09-2024 17:46,01-09-2024 17:51,01-09-2024 18:46,01-09-2024 18:59,13,Weather,TRUE,FALSE,Airbus A320,N65770,163
1441,American Airlines,1096,DFW,SFO,01-09-2024 10:14,01-09-2024 10:17,01-09-2024 14:14,01-09-2024 14:05,-9,,FALSE,FALSE,Airbus A320,N66526,1881
1442,American Airlines,2713,ATL,BOS,01-09-2024 00:30,01-09-2024 00:46,01-09-2024 01:30,01-09-2024 01:27,-3,,FALSE,FALSE,Boeing 737,N35250,2772
1443,American Airlines,8797,DFW,JFK,01-09-2024 06:11,01-09-2024 06:30,01-09-2024 08:11,01-09-2024 08:15,4,Maintenance,TRUE,TRUE,Airbus A320,N39670,619
1444,American Airlines,4881,ORD,SFO,01-09-2024 22:44,01-09-2024 23:13,01-09-2024 23:44,02-09-2024 00:03,19,Weather,FALSE,TRUE,Boeing 737,N14201,1375
